118.74995	92.71129	0.1	0.1
118.87986	93.96531	0.1	0.1
120.41125	92.70562	0.1	0.1
116.52446	92.08981	0.1	0.1
121.470436	93.16443	0.1	0.1
118.52778	95.77309	0.1	0.1
117.92728	95.88873	0.1	0.1
117.87347	89.512886	0.1	0.1
115.92131	93.96128	0.1	0.1
120.26023	95.82568	0.1	0.1
115.771835	94.356964	0.1	0.1
116.70246	95.908005	0.1	0.1
122.12753	94.202225	0.1	0.1
115.53097	95.24255	0.1	0.1
117.41305	88.46003	0.1	0.1
120.02524	88.42811	0.1	0.1
114.75372	91.29568	0.1	0.1
122.52763	90.52021	0.1	0.1
115.30417	96.133606	0.1	0.1
121.05538	97.38586	0.1	0.1
120.30925	87.593796	0.1	0.1
115.04046	88.852776	0.1	0.1
116.801956	97.93295	0.1	0.1
121.87578	97.29234	0.1	0.1
121.07572	97.936226	0.1	0.1
114.64366	96.60986	0.1	0.1
123.42778	95.73717	0.1	0.1
117.03058	98.533325	0.1	0.1
122.8149	96.98801	0.1	0.1
123.729744	89.49	0.1	0.1
116.48782	86.725266	0.1	0.1
119.28813	86.14087	0.1	0.1
116.36451	86.54365	0.1	0.1
124.83225	93.23003	0.1	0.1
119.02202	85.607956	0.1	0.1
123.03568	98.20789	0.1	0.1
114.839035	86.656105	0.1	0.1
113.52612	97.46458	0.1	0.1
118.65758	84.81462	0.1	0.1
113.14014	87.84247	0.1	0.1
116.97335	100.412025	0.1	0.1
125.63809	90.00465	0.1	0.1
124.313515	98.372284	0.1	0.1
125.65593	96.244896	0.1	0.1
126.0009	90.15784	0.1	0.1
117.65452	101.17486	0.1	0.1
113.13519	86.37844	0.1	0.1
117.619545	101.57237	0.1	0.1
111.54206	97.22078	0.1	0.1
118.519714	83.41174	0.1	0.1
111.525215	97.67811	0.1	0.1
116.71486	101.924225	0.1	0.1
113.877625	100.61903	0.1	0.1
113.95566	84.69611	0.1	0.1
115.521286	101.67014	0.1	0.1
117.0042	102.222946	0.1	0.1
111.98045	99.619965	0.1	0.1
110.92904	87.23597	0.1	0.1
110.065216	89.13679	0.1	0.1
122.88643	102.30507	0.1	0.1
111.329315	85.73644	0.1	0.1
117.32514	103.447754	0.1	0.1
125.779976	85.12935	0.1	0.1
113.15348	101.70722	0.1	0.1
112.873314	83.82942	0.1	0.1
117.89974	103.93782	0.1	0.1
115.1814	103.236084	0.1	0.1
125.64904	101.078674	0.1	0.1
114.04264	103.288185	0.1	0.1
113.8333	103.18227	0.1	0.1
111.568695	84.55467	0.1	0.1
110.06883	85.82924	0.1	0.1
112.237114	83.45278	0.1	0.1
114.94539	82.26848	0.1	0.1
112.56225	82.83658	0.1	0.1
124.57471	103.63277	0.1	0.1
111.89878	101.99914	0.1	0.1
111.68107	102.21078	0.1	0.1
121.98068	105.33036	0.1	0.1
117.61354	106.188835	0.1	0.1
123.901054	104.42137	0.1	0.1
110.89125	102.585014	0.1	0.1
118.990654	80.753494	0.1	0.1
117.69001	80.52735	0.1	0.1
117.340225	80.07023	0.1	0.1
115.65884	106.95595	0.1	0.1
115.37677	78.61254	0.1	0.1
113.44887	79.31962	0.1	0.1
112.99912	79.24961	0.1	0.1
120.72024	78.07495	0.1	0.1
124.28516	107.30629	0.1	0.1
107.79249	82.31872	0.1	0.1
106.489075	84.57087	0.1	0.1
112.86088	78.222946	0.1	0.1
118.59954	108.622925	0.1	0.1
114.4505	77.40135	0.1	0.1
113.541565	77.69149	0.1	0.1
112.65204	77.76878	0.1	0.1
111.82938	77.29833	0.1	0.1
117.550995	74.08144	0.1	0.1
105.01657	83.60997	0.1	0.1
114.41634	109.8579	0.1	0.1
112.88419	109.191536	0.1	0.1
113.51825	109.97827	0.1	0.1
121.529564	110.124146	0.1	0.1
110.46123	108.7868	0.1	0.1
113.66496	111.129745	0.1	0.1
109.40461	77.31211	0.1	0.1
109.81596	76.68311	0.1	0.1
106.50284	78.985916	0.1	0.1
110.49562	76.260376	0.1	0.1
111.47083	75.52367	0.1	0.1
109.91855	108.430336	0.1	0.1
111.33114	110.19322	0.1	0.1
124.22128	75.4521	0.1	0.1
112.003876	75.1931	0.1	0.1
113.11056	111.974106	0.1	0.1
117.70173	112.97932	0.1	0.1
107.307304	108.166016	0.1	0.1
108.42151	109.50128	0.1	0.1
107.33295	77.07225	0.1	0.1
106.46461	108.840866	0.1	0.1
105.18753	78.53471	0.1	0.1
107.24226	75.77189	0.1	0.1
106.46292	76.059006	0.1	0.1
114.02198	112.8355	0.1	0.1
110.13167	111.24879	0.1	0.1
107.60412	110.00587	0.1	0.1
107.56728	110.73216	0.1	0.1
109.697845	74.47196	0.1	0.1
112.173584	73.37915	0.1	0.1
106.50253	75.53258	0.1	0.1
106.97947	75.01187	0.1	0.1
110.723045	112.76778	0.1	0.1
108.28073	111.68261	0.1	0.1
105.11135	76.12341	0.1	0.1
107.60218	73.87792	0.1	0.1
107.74555	112.08298	0.1	0.1
114.85138	114.58212	0.1	0.1
105.74116	111.47901	0.1	0.1
112.10199	68.84401	0.1	0.1
107.327965	73.190735	0.1	0.1
103.4531	74.770386	0.1	0.1
103.271	73.92485	0.1	0.1
108.29708	68.24878	0.1	0.1
107.56911	68.048195	0.1	0.1
104.42192	70.53303	0.1	0.1
107.227905	67.684715	0.1	0.1
102.86434	72.53755	0.1	0.1
110.19494	116.368004	0.1	0.1
110.90434	117.2896	0.1	0.1
107.598885	113.62872	0.1	0.1
109.662766	116.47867	0.1	0.1
110.8323	118.04889	0.1	0.1
110.47445	118.2811	0.1	0.1
105.909546	112.49346	0.1	0.1
105.748566	113.64009	0.1	0.1
109.52182	118.67926	0.1	0.1
106.736	116.78353	0.1	0.1
107.47469	117.70576	0.1	0.1
104.78393	112.62444	0.1	0.1
107.22606	117.92098	0.1	0.1
107.55659	118.93692	0.1	0.1
102.84651	115.55362	0.1	0.1
107.03139	67.37341	0.1	0.1
99.2132	72.137535	0.1	0.1
103.19177	116.60134	0.1	0.1
105.42547	119.15686	0.1	0.1
109.94913	122.40508	0.1	0.1
103.88447	118.75221	0.1	0.1
104.62762	67.13573	0.1	0.1
104.617226	66.964676	0.1	0.1
101.8755	68.181984	0.1	0.1
104.317345	66.50032	0.1	0.1
101.11916	117.30491	0.1	0.1
102.96366	119.13077	0.1	0.1
96.572174	77.43014	0.1	0.1
106.64944	65.662445	0.1	0.1
104.84493	65.887344	0.1	0.1
102.85955	66.64025	0.1	0.1
101.91044	67.2254	0.1	0.1
100.443184	68.4748	0.1	0.1
98.4658	69.448006	0.1	0.1
107.451004	121.32515	0.1	0.1
100.623924	118.19897	0.1	0.1
103.9008	120.90252	0.1	0.1
106.76466	64.2511	0.1	0.1
108.211624	122.81405	0.1	0.1
104.40518	121.2797	0.1	0.1
104.81191	121.6498	0.1	0.1
97.515724	70.17891	0.1	0.1
106.416534	63.116657	0.1	0.1
102.29634	120.59025	0.1	0.1
98.36525	118.300415	0.1	0.1
110.88172	60.517876	0.1	0.1
107.54243	61.66018	0.1	0.1
99.69639	66.24284	0.1	0.1
97.40138	68.94284	0.1	0.1
99.65918	65.56093	0.1	0.1
95.96237	67.41849	0.1	0.1
97.60861	65.49515	0.1	0.1
105.40343	58.91491	0.1	0.1
105.61918	58.477894	0.1	0.1
103.251915	58.689762	0.1	0.1
103.51728	58.502995	0.1	0.1
97.874054	64.2773	0.1	0.1
98.12207	62.57391	0.1	0.1
106.55167	123.524155	0.1	0.1
106.08593	124.87492	0.1	0.1
110.85075	128.12825	0.1	0.1
102.83166	124.50117	0.1	0.1
107.14457	128.12761	0.1	0.1
99.525375	123.36607	0.1	0.1
99.61569	124.89032	0.1	0.1
102.01513	127.282425	0.1	0.1
94.73873	120.20013	0.1	0.1
92.85743	67.46177	0.1	0.1
92.37632	68.33365	0.1	0.1
95.0185	64.482376	0.1	0.1
96.39514	63.21182	0.1	0.1
95.96532	63.11933	0.1	0.1
93.802055	64.17135	0.1	0.1
94.43026	63.355957	0.1	0.1
100.14595	126.531815	0.1	0.1
103.02051	128.94049	0.1	0.1
104.18781	129.60374	0.1	0.1
108.27134	130.64697	0.1	0.1
96.999886	125.76401	0.1	0.1
98.695076	59.565422	0.1	0.1
99.45451	58.315506	0.1	0.1
97.547676	60.075928	0.1	0.1
93.64881	62.42506	0.1	0.1
93.322556	121.89999	0.1	0.1
99.60865	128.87419	0.1	0.1
95.92448	59.18887	0.1	0.1
93.26432	62.2513	0.1	0.1
94.3292	126.06971	0.1	0.1
97.22797	128.28418	0.1	0.1
95.30462	127.46771	0.1	0.1
101.78698	54.934605	0.1	0.1
100.51451	131.46895	0.1	0.1
88.88143	65.76482	0.1	0.1
93.255394	125.818985	0.1	0.1
91.220345	123.469086	0.1	0.1
94.47452	58.37237	0.1	0.1
88.88179	63.91492	0.1	0.1
90.25524	61.44345	0.1	0.1
96.193924	55.442432	0.1	0.1
91.90925	58.898293	0.1	0.1
92.14379	56.92288	0.1	0.1
94.6786	55.332237	0.1	0.1
98.429306	52.395535	0.1	0.1
