2569
0.47543874	0.02081013
1.854527	0.08081186
1.0486581	0.045595508
2.1285748	0.09245467
0.776001	0.1770122
0.43177792	0.020412901
3.1345074	0.14602219
0.9124356	0.042499777
0.5403888	0.024889456
0.3407539	0.0151401665
0.47543874	0.02081013
0.46270263	0.020195372
1.854527	0.08081186
2.980272	0.12970155
2.4585595	0.10694572
1.0486581	0.045595508
0.60338235	0.026220692
2.4744692	0.107514724
1.7632557	0.076595746
2.1285748	0.09245467
0.34025186	0.014732277
0.3419547	0.07645941
0.57548386	0.027309079
0.43177792	0.020412901
0.57548386	0.027309079
0.43177792	0.020412901
1.3944446	0.06544615
1.0368648	0.04838695
0.9411379	0.0438939
1.0368648	0.04838695
0.9124356	0.042499777
0.9585066	0.044614114
0.4183838	0.019431958
0.9124356	0.042499777
0.9585066	0.044614114
1.59633	0.073646896
0.4144516	0.019101955
1.59633	0.073646896
0.45529014	0.020879364
0.2898557	0.013275091
0.12677787	0.0056687626
0.3407539	0.0151401665
0.10969058	0.00486558
0.3407539	0.0151401665
0.10969058	0.00486558
0.16329658	0.0072161723
0.29953623	0.013172636
0.36563325	0.016048213
0.17554817	0.0076950155
0.13345565	0.0058493474
0.47543874	0.02081013
0.46270263	0.020195372
0.8439737	0.03680869
0.83043075	0.036201373
0.89467025	0.038992617
1.854527	0.08081186
1.2513887	0.05452611
1.854527	0.08081186
0.9393258	0.040921766
0.7659101	0.033360433
0.32837877	0.0143011855
0.7659101	0.033360433
0.32837877	0.0143011855
0.7659101	0.033360433
0.32837877	0.0143011855
0.59978163	0.026106846
0.51153505	0.022269469
0.59978163	0.026106846
2.980272	0.12970155
1.4306686	0.062257703
0.682699	0.029703151
2.4585595	0.10694572
1.1061345	0.048104323
1.0486581	0.045595508
0.6003497	0.026104636
1.0486581	0.045595508
0.6003497	0.026104636
1.0486581	0.045595508
0.5720797	0.024869386
2.3599513	0.102583356
0.72484565	0.03150501
9.194406	0.399645
0.72484565	0.03150501
0.60338235	0.026220692
1.7632557	0.076595746
0.93838835	0.04076539
2.1285748	0.09245467
1.7632557	0.076595746
2.1285748	0.09245467
0.55695033	0.024181293
0.38220328	0.016590333
0.40507358	0.017580174
0.58922327	0.025562633
0.22541472	0.009775153
0.14969602	0.006473116
0.776001	0.1770122
0.27531022	0.018682953
0.11879637	0.0063191066
0.12449636	0.0068549993
0.07827864	0.004317175
0.11879637	0.0063191066
0.12449636	0.0068549993
0.11879637	0.0063191066
0.37694532	0.018169567
0.46860495	0.022476338
0.53335243	0.025337033
0.48381266	0.023101235
0.57548386	0.027309079
0.53335243	0.025337033
0.43177792	0.020412901
0.57548386	0.027309079
0.53335243	0.025337033
0.43177792	0.020412901
1.7967869	0.084354475
0.57548386	0.027309079
0.43177792	0.020412901
0.40455967	0.018946145
1.0368648	0.04838695
3.0617905	0.14355709
0.40455967	0.018946145
1.0368648	0.04838695
3.0617905	0.14355709
1.0368648	0.04838695
0.9124356	0.042499777
1.0368648	0.04838695
0.9585066	0.044614114
0.57134193	0.026519163
1.0704418	0.049527545
1.59633	0.073646896
0.4303122	0.019852584
0.55752003	0.025627885
0.2898557	0.013275091
0.35099885	0.01606547
0.2898557	0.013275091
0.35099885	0.01606547
1.0019617	0.045467313
0.122270495	0.0054977257
0.31332508	0.013942003
0.15501371	0.0068757706
0.16329658	0.0072161723
0.10030309	0.00440804
0.36563325	0.016048213
0.25960097	0.0113720745
0.13345565	0.0058493474
0.25960097	0.0113720745
0.13345565	0.0058493474
0.47543874	0.02081013
0.25960097	0.0113720745
0.47543874	0.02081013
0.25960097	0.0113720745
0.46270263	0.020195372
0.35759515	0.015599411
0.8439737	0.03680869
1.2649223	0.055149093
0.61530447	0.026828745
0.5684673	0.024783788
1.2649223	0.055149093
0.66761464	0.029102745
0.6500704	0.028331462
1.854527	0.08081186
0.3792247	0.016526092
1.2513887	0.05452611
1.854527	0.08081186
1.2513887	0.05452611
1.854527	0.08081186
0.6553294	0.028548433
0.56956196	0.02480527
0.6553294	0.028548433
0.56956196	0.02480527
0.51153505	0.022269469
0.59978163	0.026106846
0.51153505	0.022269469
0.59978163	0.026106846
2.980272	0.12970155
1.4306686	0.062257703
0.5168023	0.022489673
2.980272	0.12970155
1.4306686	0.062257703
1.9280708	0.08387726
0.682699	0.029703151
0.24859828	0.010814469
2.4585595	0.10694572
1.1061345	0.048104323
1.0486581	0.045595508
0.6003497	0.026104636
1.1061345	0.048104323
1.0486581	0.045595508
0.6003497	0.026104636
0.7718577	0.033562724
1.0486581	0.045595508
0.6003497	0.026104636
1.0486581	0.045595508
1.2217638	0.05311727
0.5720797	0.024869386
2.3599513	0.102583356
0.38209614	0.016609512
0.5720797	0.024869386
0.72484565	0.03150501
9.194406	0.399645
0.72484565	0.03150501
0.60338235	0.026220692
0.72484565	0.03150501
0.60338235	0.026220692
0.5067219	0.02201971
0.60338235	0.026220692
4.3712635	0.18991965
1.7632557	0.076595746
4.3712635	0.18991965
1.7632557	0.076595746
0.6861795	0.02980999
4.3712635	0.18991965
2.1285748	0.09245467
1.7632557	0.076595746
2.1285748	0.09245467
1.7632557	0.076595746
0.7410469	0.032185696
2.1285748	0.09245467
0.7410469	0.032185696
2.1285748	0.09245467
0.55695033	0.024181293
0.33724457	0.014642956
