202.000000,132.000000
201.000000,133.000000
201.000000,135.000000
202.000000,136.000000
202.000000,137.000000
204.000000,139.000000
204.000000,140.000000
206.000000,142.000000
206.000000,143.000000
208.000000,145.000000
208.000000,147.000000
209.000000,148.000000
209.000000,150.000000
211.000000,152.000000
211.000000,156.000000
212.000000,157.000000
212.000000,159.000000
213.000000,160.000000
213.000000,161.000000
212.000000,162.000000
19.000000,162.000000
16.000000,165.000000
16.000000,175.000000
18.000000,177.000000
212.000000,177.000000
213.000000,178.000000
213.000000,182.000000
208.000000,187.000000
208.000000,188.000000
207.000000,189.000000
207.000000,191.000000
206.000000,192.000000
206.000000,199.000000
207.000000,200.000000
207.000000,203.000000
208.000000,204.000000
208.000000,205.000000
211.000000,208.000000
212.000000,208.000000
213.000000,209.000000
236.000000,209.000000
237.000000,208.000000
238.000000,208.000000
242.000000,204.000000
242.000000,203.000000
243.000000,202.000000
243.000000,189.000000
242.000000,188.000000
242.000000,187.000000
238.000000,183.000000
238.000000,166.000000
237.000000,165.000000
237.000000,158.000000
236.000000,157.000000
236.000000,155.000000
235.000000,154.000000
235.000000,152.000000
220.000000,137.000000
218.000000,137.000000
215.000000,134.000000
213.000000,134.000000
212.000000,133.000000
205.000000,133.000000
204.000000,132.000000
