147.000000,52.000000
146.000000,53.000000
141.000000,53.000000
140.000000,54.000000
128.000000,54.000000
126.000000,56.000000
126.000000,57.000000
125.000000,58.000000
125.000000,75.000000
119.000000,81.000000
118.000000,81.000000
116.000000,83.000000
115.000000,83.000000
107.000000,91.000000
107.000000,104.000000
109.000000,106.000000
148.000000,106.000000
157.000000,115.000000
157.000000,116.000000
158.000000,117.000000
159.000000,117.000000
160.000000,118.000000
161.000000,118.000000
162.000000,119.000000
188.000000,119.000000
189.000000,118.000000
195.000000,118.000000
196.000000,117.000000
201.000000,117.000000
202.000000,116.000000
239.000000,116.000000
241.000000,118.000000
242.000000,118.000000
243.000000,119.000000
244.000000,119.000000
249.000000,124.000000
249.000000,125.000000
250.000000,126.000000
251.000000,126.000000
253.000000,128.000000
254.000000,128.000000
256.000000,130.000000
257.000000,130.000000
258.000000,131.000000
259.000000,131.000000
260.000000,132.000000
286.000000,132.000000
287.000000,131.000000
292.000000,131.000000
293.000000,130.000000
294.000000,130.000000
296.000000,128.000000
296.000000,115.000000
295.000000,114.000000
295.000000,113.000000
294.000000,112.000000
294.000000,107.000000
296.000000,105.000000
296.000000,104.000000
303.000000,97.000000
304.000000,97.000000
304.000000,96.000000
306.000000,94.000000
307.000000,94.000000
308.000000,93.000000
309.000000,93.000000
310.000000,92.000000
310.000000,91.000000
311.000000,90.000000
311.000000,88.000000
310.000000,87.000000
310.000000,81.000000
309.000000,80.000000
309.000000,79.000000
308.000000,78.000000
308.000000,77.000000
307.000000,76.000000
307.000000,75.000000
306.000000,74.000000
306.000000,73.000000
305.000000,72.000000
305.000000,69.000000
303.000000,67.000000
300.000000,67.000000
299.000000,68.000000
296.000000,68.000000
295.000000,69.000000
273.000000,69.000000
272.000000,68.000000
270.000000,68.000000
269.000000,67.000000
268.000000,67.000000
267.000000,66.000000
266.000000,66.000000
263.000000,63.000000
262.000000,63.000000
260.000000,61.000000
259.000000,61.000000
258.000000,60.000000
250.000000,60.000000
249.000000,61.000000
244.000000,61.000000
243.000000,62.000000
238.000000,62.000000
237.000000,63.000000
234.000000,63.000000
233.000000,64.000000
185.000000,64.000000
184.000000,63.000000
181.000000,63.000000
180.000000,62.000000
175.000000,62.000000
174.000000,61.000000
171.000000,61.000000
170.000000,60.000000
169.000000,60.000000
168.000000,59.000000
166.000000,59.000000
165.000000,58.000000
164.000000,58.000000
163.000000,57.000000
162.000000,57.000000
161.000000,56.000000
160.000000,56.000000
156.000000,52.000000
