161.000000,27.000000
160.000000,28.000000
121.000000,28.000000
120.000000,29.000000
107.000000,29.000000
106.000000,30.000000
99.000000,30.000000
98.000000,31.000000
92.000000,31.000000
91.000000,32.000000
90.000000,32.000000
89.000000,33.000000
88.000000,33.000000
85.000000,36.000000
62.000000,36.000000
61.000000,37.000000
36.000000,37.000000
34.000000,39.000000
33.000000,39.000000
32.000000,38.000000
30.000000,38.000000
29.000000,39.000000
29.000000,40.000000
28.000000,41.000000
28.000000,48.000000
29.000000,49.000000
29.000000,51.000000
35.000000,51.000000
36.000000,52.000000
67.000000,52.000000
68.000000,53.000000
80.000000,53.000000
81.000000,52.000000
82.000000,53.000000
82.000000,61.000000
81.000000,62.000000
81.000000,79.000000
80.000000,80.000000
80.000000,106.000000
81.000000,107.000000
81.000000,112.000000
82.000000,113.000000
82.000000,118.000000
83.000000,119.000000
83.000000,124.000000
84.000000,125.000000
84.000000,130.000000
85.000000,131.000000
85.000000,132.000000
86.000000,133.000000
86.000000,135.000000
88.000000,137.000000
91.000000,137.000000
92.000000,138.000000
95.000000,138.000000
96.000000,139.000000
101.000000,139.000000
102.000000,140.000000
112.000000,140.000000
116.000000,144.000000
118.000000,144.000000
119.000000,143.000000
120.000000,143.000000
121.000000,144.000000
122.000000,144.000000
123.000000,143.000000
129.000000,143.000000
130.000000,142.000000
145.000000,142.000000
146.000000,143.000000
148.000000,143.000000
150.000000,145.000000
151.000000,145.000000
152.000000,146.000000
153.000000,146.000000
154.000000,147.000000
156.000000,147.000000
157.000000,146.000000
160.000000,146.000000
163.000000,143.000000
167.000000,143.000000
168.000000,142.000000
169.000000,142.000000
170.000000,143.000000
173.000000,143.000000
175.000000,145.000000
176.000000,145.000000
177.000000,146.000000
179.000000,146.000000
180.000000,147.000000
182.000000,147.000000
183.000000,146.000000
185.000000,146.000000
186.000000,145.000000
187.000000,145.000000
189.000000,143.000000
190.000000,143.000000
191.000000,142.000000
199.000000,142.000000
200.000000,143.000000
213.000000,143.000000
214.000000,144.000000
216.000000,144.000000
217.000000,143.000000
344.000000,143.000000
345.000000,142.000000
348.000000,142.000000
349.000000,141.000000
349.000000,140.000000
350.000000,139.000000
350.000000,119.000000
351.000000,118.000000
351.000000,48.000000
350.000000,47.000000
350.000000,40.000000
349.000000,39.000000
349.000000,34.000000
346.000000,31.000000
344.000000,31.000000
343.000000,30.000000
304.000000,30.000000
303.000000,29.000000
224.000000,29.000000
223.000000,28.000000
221.000000,28.000000
220.000000,29.000000
219.000000,29.000000
218.000000,28.000000
164.000000,28.000000
163.000000,27.000000
162.000000,28.000000
