214.000000,59.000000
213.000000,60.000000
168.000000,60.000000
167.000000,61.000000
147.000000,61.000000
146.000000,62.000000
135.000000,62.000000
134.000000,63.000000
129.000000,63.000000
128.000000,64.000000
123.000000,64.000000
122.000000,63.000000
118.000000,63.000000
117.000000,64.000000
116.000000,64.000000
115.000000,65.000000
113.000000,65.000000
112.000000,66.000000
109.000000,66.000000
108.000000,67.000000
106.000000,67.000000
105.000000,68.000000
103.000000,68.000000
102.000000,69.000000
101.000000,69.000000
100.000000,70.000000
99.000000,70.000000
93.000000,76.000000
93.000000,77.000000
92.000000,78.000000
92.000000,79.000000
91.000000,80.000000
91.000000,92.000000
92.000000,93.000000
92.000000,94.000000
93.000000,95.000000
93.000000,96.000000
96.000000,99.000000
96.000000,100.000000
99.000000,103.000000
100.000000,103.000000
101.000000,104.000000
102.000000,104.000000
103.000000,105.000000
104.000000,105.000000
105.000000,106.000000
106.000000,106.000000
107.000000,107.000000
110.000000,107.000000
111.000000,108.000000
112.000000,108.000000
113.000000,109.000000
114.000000,109.000000
115.000000,110.000000
122.000000,110.000000
123.000000,109.000000
124.000000,109.000000
125.000000,110.000000
137.000000,110.000000
138.000000,111.000000
163.000000,111.000000
164.000000,112.000000
197.000000,112.000000
198.000000,113.000000
206.000000,113.000000
207.000000,112.000000
217.000000,112.000000
218.000000,113.000000
221.000000,113.000000
222.000000,112.000000
232.000000,112.000000
235.000000,109.000000
236.000000,109.000000
237.000000,108.000000
239.000000,108.000000
240.000000,107.000000
297.000000,107.000000
298.000000,106.000000
308.000000,106.000000
309.000000,107.000000
312.000000,107.000000
313.000000,106.000000
334.000000,106.000000
335.000000,105.000000
357.000000,105.000000
358.000000,104.000000
364.000000,104.000000
365.000000,103.000000
372.000000,103.000000
373.000000,102.000000
377.000000,102.000000
378.000000,101.000000
382.000000,101.000000
383.000000,100.000000
385.000000,100.000000
386.000000,99.000000
388.000000,99.000000
389.000000,98.000000
390.000000,98.000000
393.000000,95.000000
394.000000,95.000000
395.000000,94.000000
395.000000,93.000000
397.000000,91.000000
397.000000,90.000000
398.000000,89.000000
398.000000,88.000000
399.000000,87.000000
399.000000,83.000000
400.000000,82.000000
400.000000,79.000000
399.000000,78.000000
399.000000,76.000000
398.000000,75.000000
398.000000,74.000000
394.000000,70.000000
393.000000,70.000000
392.000000,69.000000
391.000000,69.000000
389.000000,67.000000
387.000000,67.000000
386.000000,66.000000
384.000000,66.000000
383.000000,65.000000
379.000000,65.000000
378.000000,64.000000
374.000000,64.000000
373.000000,63.000000
365.000000,63.000000
364.000000,62.000000
311.000000,62.000000
310.000000,63.000000
235.000000,63.000000
234.000000,62.000000
233.000000,62.000000
232.000000,61.000000
231.000000,61.000000
230.000000,60.000000
225.000000,60.000000
224.000000,59.000000
